dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,date,reserve0,reserve1,reserveUSD,liquidityDepth,priceOfA,ratio,ratioChange,buy,sell,holdA,holdB,HoldAsB,HoldAsA,dailyROIA,dailyROIB,ROIAsB,TotROIA,TotROIB,TotROIAsB,1
943770.240412595328255558,5383.859155230460634665,3148868.508968583188666245032795008,2020-12-14 00:00:00,7603789.156171983526256422,45257.944145315958873976,53049828.42808143767998382197519153,344131864922.7908,0.005952025130599546,57817609531518.64,5.15%,0,5.15%,168.01004331432824,1,2.0,168.01599533945884,1.9739229473933773,2.026815874803675,4.000778365416156,4.4042461075015496e+26,3.679299105180426e+26,1.6204538762324825e+53,91
1647998.446580975784520436,9494.305377401957091455,5581629.245367228051633370264942989,2020-12-15 00:00:00,7798269.854426040800791853,44204.86673022818912501,52009877.94211598240050812698746757,344721479641.25916,0.005668547967103109,60813012722449.945,-5.18%,-5.18%,0,176.4120204686292,1,2.0,176.4176890165963,2.025576813646417,1.9767316559562116,4.004021809105788,8.921138796947624e+26,7.272987012941511e+26,6.488332661084872e+53,92
867154.443294861409635447,4852.063190224463506041,2948964.645978863397825968543108009,2020-12-16 00:00:00,7860170.610715474828008181,43548.774374060780128286,55397810.68657540151749027688385006,342300796467.6717,0.005540436274333838,61782282029555.28,-1.59%,-1.59%,0,180.4912015020399,1,2.0,180.49674193831424,2.0079377550976005,1.9851579157523223,3.9860735288699494,1.791309140885712e+27,1.4438027739904678e+27,2.5862971066852728e+54,93
2447390.54667760407808259,14038.160573837057486433,9148047.899377028518466804219019014,2020-12-17 00:00:00,7875327.929796506420829524,45078.506413947310923478,57948363.72674452951804248671125402,355008020595.2702,0.005724016423924599,62020790001832.92,-0.39%,-0.39%,0,174.70250361622178,1,2.0,174.7082276326457,2.0019283702392374,2.0351268677907433,4.074178213666407,3.5860725890079823e+27,2.938321817138807e+27,1.0537035326125602e+55,94
1060066.561609150279657244,6091.619678225415394727,3934346.891391128118658512677096878,2020-12-18 00:00:00,7849012.759980633573531649,45264.170771845588268841,59036402.8830822427232670249741993,355279053958.15845,0.005766861662224801,61607001306338.8,0.67%,0,0.67%,173.4045410782768,1,2.0,173.41030793993903,1.9966585302795699,2.0041186892084077,4.001540676500677,7.16016242504453e+27,5.888745668636693e+27,4.2164375467216176e+55,95
3893577.324655927871678875,24189.651410755438108521,15867499.92199901680503061704742576,2020-12-19 00:00:00,7734304.530512148953272294,46378.69357486538870499,61125844.16697942010358501314291049,358706939835.3161,0.0059964917843484886,59819466570700.75,2.90%,0,2.90%,166.76417411428986,1,2.0,166.7701706060742,1.9853856487463821,2.0246226272129797,4.019656708195846,1.4215683721376502e+28,1.1922487726624277e+28,1.6948631469368386e+56,96
1116675.884145466653117133,6706.389948096102676086,4343548.896822743037935194106894761,2020-12-20 00:00:00,7814787.940953557652744914,45919.986355131965645932,58569259.46493576627957804240109948,358854955616.83716,0.005876037418045259,61070910562073.14,-2.09%,-2.09%,0,170.18271478820213,1,2.0,170.18859082562017,2.0104060307069496,1.9901095269319526,4.000928194711352,2.857929628407793e+28,2.372705640948425e+28,6.781025750756806e+56,97
1659100.6010969403104261,9676.433053161319871193,6022389.93003945382301959742977177,2020-12-21 00:00:00,7810702.372215308300546008,45194.989663358569069188,55175636.98523591170588863727450647,353004612975.84106,0.005786290081174883,61007071547329.836,0.10%,0,0.10%,172.82230686176626,1,2.0,172.82809315184744,1.999477200306762,1.9842117398257377,3.967386134362575,5.714365132082559e+28,4.707950387920617e+28,2.690294754030813e+57,98
2190349.144843242614201115,12547.424674455840055188,7688416.851122534992150164653130428,2020-12-22 00:00:00,7763277.723676858404288975,45642.084443255556697395,57919351.7998088350696110507514674,354332177420.5039,0.005879228602636988,60268481014937.336,1.21%,0,1.21%,170.0903413674838,1,2.0,170.09622059608643,1.9939282478990428,2.0098925740049336,4.007581578550955,1.1394034055668758e+29,9.462474523465294e+28,1.0781575697126155e+58,99
1811785.242360212399848175,10424.019507101245356814,6304004.826057931833919796944703827,2020-12-23 00:00:00,7902029.180341358970259011,44849.246554574920729613,52265063.58813104301603273406568803,354400054990.5752,0.005675661976312454,62442065166966.336,-3.61%,-3.61%,0,176.19090146198454,1,2.0,176.19657712396085,2.017872793116924,1.9826292357513529,4.000693593660855,2.2991711324781666e+29,1.8760578632774643e+29,4.3133780821062174e+58,100
1557743.471690670077394761,8812.37547284323330927,5146890.730764434624978132773098353,2020-12-24 00:00:00,7955618.087366651568817109,45575.302786035522272233,55794760.33394026814551482467397218,362579703181.79596,0.0057286941486555405,63291859152035.42,-1.36%,-1.36%,0,174.55985152125615,1,2.0,174.5655802154048,2.006781664026072,2.0161888166967774,4.046050748561516,4.613934471115244e+29,3.7824868834160756e+29,1.74521466179347e+59,101
1122266.983333920372104671,6341.505602412183123328,3905063.898294317626430741283638646,2020-12-25 00:00:00,8025423.649829644491612436,44820.928302740177264298,56008036.63858258764194876164069592,359706938008.1299,0.005584867573151928,64407424759244.98,-1.76%,-1.76%,0,179.05527515232214,1,2.0,179.0608600198953,2.0087743732411996,1.9834477351288933,3.984298980990219,9.26835332539049e+29,7.502365042066362e+29,6.953456998592913e+59,102
1320561.725878217436276772,7224.257675784717723115,4583882.154828542423983456920202522,2020-12-26 00:00:00,8073951.99076609405542873,43209.514911362593149798,54816311.56154387817425544943311702,348871548938.63324,0.005351718088091167,65188700749195.77,-1.21%,-1.21%,0,186.85588133374128,1,2.0,186.86123305182937,2.006046826068488,1.964047746166849,3.9399717474449747,1.8592750771280906e+30,1.4735003151791397e+30,2.7396424121529608e+60,103
2234466.364606804851008465,12010.018302791641655864,7962837.459325771897176410839403534,2020-12-27 00:00:00,8168497.464319106972597022,43190.065952901230083784,59043935.94748822628218244812489093,352797944220.0487,0.005287394180087609,66724350824587.67,-2.36%,-2.36%,0,189.1290805905889,1,2.0,189.134367984769,2.011709937544977,1.999549891765708,4.022514387882058,3.7403221492882835e+30,2.946337395733185e+30,1.1020251020537191e+61,104
2418818.79130677242435132,12593.086021858852472959,9154731.186809999842707577088770847,2020-12-28 00:00:00,8277134.489565056461641773,42322.511162864395192065,61783144.46986249800629837416099666,350309116831.147,0.005113183942609629,68510955358347.39,-2.68%,-2.68%,0,195.5728585601455,1,2.0,195.5779717440881,2.0132995114120424,1.9799130941132872,3.9861580650165864,7.530388755685741e+30,5.833491989487776e+30,4.392846248402159e+61,105
1947540.830662495523408851,9770.210188780313865074,7030550.586709788605461478108308686,2020-12-29 00:00:00,8283975.090430545421123698,41518.609467556015442422,60844442.5511869710466116043954947,343939126618.54785,0.005011918676037226,68624243298873.76,-0.17%,-0.17%,0,199.52438669469197,1,2.0,199.52939861336802,2.000826445537899,1.9810053403444132,3.963647873712908,1.5067000967557263e+31,1.155617878403164e+31,1.7411695692026942e+62,106
3834744.542895862246474784,20876.157023327938244501,15387057.33426017902459236494694781,2020-12-30 00:00:00,8172226.606057370681480518,45130.832052384861069111,67770374.31038650514966389291829851,368819386452.00635,0.005522464589874838,66785287700751.984,2.68%,0,2.68%,181.0785716640809,1,2.0,181.08409412867078,1.9865102824244047,2.087002494330923,4.1458519144337584,2.993075234735096e+31,2.411777394720812e+31,7.218631191832793e+62,107
6728427.378524929268335693,42307.66408276892823821,31308427.73668172950346279199323441,2020-12-31 00:00:00,7679069.575761777383431041,53669.812220247784068706,79015179.8038653093857431271949264,412134222157.3524,0.006989103522339638,58968109549390.164,11.70%,0,11.70%,143.07986665294735,1,2.0,143.08685575646967,1.9396545086096784,2.189205024138519,4.246301395341238,5.8055318736619e+31,5.27987518962651e+31,3.0652483702333374e+63,108
4704102.459687936867423388,31548.988282292106693432,23217552.77355571239883735872962155,2021-01-01 00:00:00,8029379.719810730058468055,52206.503670803205643632,76162437.66238770529228814230335068,419185841816.57166,0.006501934830905447,64470938684907.836,-9.33%,-9.33%,0,153.8003726593399,1,2.0,153.8068745941708,2.045618826681122,1.972734979145455,4.035463813392333,1.1875905299660112e+32,1.0415794472098458e+32,1.2369698877136458e+64,109
4847888.825362572197033125,30579.114850727463927794,23035741.44952891889724955451662275,2021-01-02 00:00:00,8223389.555900770284136379,51420.210213624309148854,79732574.50289462140543924065537634,422848419632.9403,0.006252921604173216,67624135788097.875,-4.89%,-4.89%,0,159.92524187934765,1,2.0,159.93149480095184,2.0241624935997686,1.9849387834485719,4.017838637548152,2.403876208511472e+32,2.0674714408097473e+32,4.969945408339486e+64,110
3922224.777125671416910079,23081.673568417067599294,20029685.8488121708619011971280795,2021-01-03 00:00:00,8598956.179547830229292086,48251.654102873805731416,94169599.18635053843185745440128172,414913859221.3111,0.0056113385270688855,73942047377783.8,-9.34%,-9.34%,0,178.21059898204996,1,2.0,178.21621032057703,2.045670537810965,1.938379168471175,3.965285156048,4.9175387362966464e+32,4.0075435722747e+32,1.9707250754057477e+65,111
4808428.452362616074627301,26111.286011750035146631,26637549.42354243551369740731338882,2021-01-04 00:00:00,9142107.657093702330671602,47391.866235981418805,98567834.58370339412387116609175973,433261543199.9262,0.005183910320636873,83578132413891.28,-13.03%,-13.03%,0,192.9045716742153,1,2.0,192.90975558453593,2.0631648151478816,1.9821811732078802,4.089566453811047,1.0145692897854018e+33,7.943677419773164e+32,8.059411158063593e+65,112
3683564.815158310714970691,20809.231955513341317574,22076515.0526677566777950828465242,2021-01-05 00:00:00,8633273.471526475588487075,49420.284566792178084286,108901861.9406262324052498261328697,426658831705.77625,0.005724396977552714,74533410834162.8,10.82%,0,10.82%,174.69088952449252,1,2.0,174.69661392147006,1.944341698364009,2.042800980250715,3.9719031273603376,1.9726693760093144e+33,1.622735201990809e+33,3.201120038339558e+66,113
2418716.015206333558718995,13371.898981825406782856,15206399.49016711209370388932852853,2021-01-06 00:00:00,8945563.208913390702752684,47481.462788301151323074,114837120.7697534460876449366015286,424748426624.417,0.005307822624403396,80023101124664.86,-7.37%,-7.37%,0,188.4011713960394,1,2.0,188.4064792186638,2.0361728072690948,1.9607687046829791,3.992463917819728,4.0166957411626594e+33,3.1818084000509914e+33,1.2780356249680393e+67,114
2304950.558438767872956022,11974.590540324481376327,14667131.63502848242997171782519387,2021-01-07 00:00:00,9099575.985503081394842647,46730.706820465899787918,114179652.3244544997382790947690453,425229617569.09656,0.005135481795516029,82802283115944.38,-3.47%,-3.47%,0,194.72369678598324,1,2.0,194.72883226777876,2.017216666295112,1.9841884406303458,4.002537991509643,8.102545592509913e+33,6.313307447681712e+33,5.115386143437346e+67,115
2383040.815681239600386316,11901.400915737778433976,14298712.65906979014221887834338661,2021-01-08 00:00:00,9409624.789584240916551312,45524.541246420642609993,110973932.9804332548337038198177649,428368851846.77,0.004838082523419313,88541038680758.28,-6.93%,-6.93%,0,206.69345658313625,1,2.0,206.69829466565966,2.0340728847778307,1.9741890149729768,4.015644344782787,1.6481168287400534e+34,1.2463662211360317e+34,2.0541571438274408e+68,116
2194276.347453012822879078,10886.317071344617763004,13358393.99661744403375703697476786,2021-01-09 00:00:00,9334488.77023082687765792,45719.660874432037804001,117340889.0394615223085556926705838,426769661011.1475,0.0048979287457326355,87132680601565.39,1.59%,0,1.59%,204.16793545052263,1,2.0,204.17283337926835,1.992014982421341,2.004286031724191,3.992567804252403,3.2830734156309335e+34,2.4980744074358124e+34,8.201361677320513e+68,117
2402248.608397641851390945,11417.484832671849533755,14843250.21456744538064920662148038,2021-01-10 00:00:00,9561036.961995387138483437,45347.009875198224073651,114386520.5729846167763209665091339,433564437532.74005,0.004742896618374155,91413427788641.98,-4.91%,-4.91%,0,210.84161862730963,1,2.0,210.846361523928,2.0242700159956333,1.9918492177740055,4.032040647924275,6.645827075574068e+34,4.9757875543922855e+34,3.3068223651284725e+69,118
3566666.320728703927738263,17427.55871574044517753,18986758.81533949519651986814067753,2021-01-11 00:00:00,9476863.687419071578875635,45570.814714707884827832,99099059.78399239286936440851504082,431868399175.91785,0.004808638830080992,89810945349922.2,1.75%,0,1.75%,207.95905771595594,1,2.0,207.963866354786,1.9911962191014532,2.0049353825120027,3.9922197532006254,1.3233145745685152e+35,9.976132523663959e+34,1.3201561566391499e+70,119
2750980.61262025874746021,13942.645438218992462911,15201383.17623456803674078675171794,2021-01-12 00:00:00,8978152.339169169530495523,47878.504392706060057647,99676561.09581834116300068121318769,429860506209.2952,0.005332779238310039,80607219425328.81,10.25%,0,10.25%,187.51948192719496,1,2.0,187.52481470643326,1.9473759078214914,2.0506396405779723,3.9933662316852656,2.576990920983773e+35,2.045745281268448e+35,5.271867016474186e+70,120
2539249.015465154482127414,13968.924462605016804666,14900801.15922789272340237158601943,2021-01-13 00:00:00,8564680.447469487757268771,48147.453967047563813128,108619217.4181910677525414925198452,412367557587.0095,0.005621628765060717,73353751167266.14,9.00%,0,9.00%,177.8843893455137,1,2.0,177.89001097427877,1.953946883937821,2.005617334495989,3.9188697411101163,5.0353033799922986e+35,4.102982198075372e+35,2.0659760130017153e+71,121
3294086.606069631387221823,18540.502228228231087316,21590276.98684181233277775387762163,2021-01-14 00:00:00,8575198.096323160238070268,48073.289539055767888207,117739936.0774454763292194972922971,412237980939.3031,0.005606085013904046,73534022391184.34,-0.25%,-0.25%,0,178.37760175235118,1,2.0,178.3832078373651,2.0012280258344934,1.99845963967186,3.999373439410429,1.007679024261974e+36,8.199644325145764e+35,8.262609592858117e+71,122
4279745.508829570820528201,25383.117692185721497111,30225464.98762175490538709126644666,2021-01-15 00:00:00,8041405.695384250472001454,50427.087926200440542319,117994291.8596717870757441145223842,405504672051.39056,0.006270929466367489,64664205557758.26,12.06%,0,12.06%,159.4659938950425,1,2.0,159.47226482450884,1.9377515953634017,2.0489627069358836,3.9703807542051224,1.9526316368778762e+36,1.6800765432362122e+36,3.280570610699449e+72,123
4337068.713323438919938792,29084.540930418664420594,35956663.69078728556911816831479745,2021-01-16 00:00:00,7696732.725088771720254317,52505.944941645433547341,129399279.9737396858921308178255991,404124224694.0716,0.006821848544966831,59239694641452.42,8.39%,0,8.39%,146.58783369469575,1,2.0,146.59465554324072,1.9571377215188484,2.041225006260274,3.9949584578595294,3.821569032764786e+36,3.4294142524850763e+36,1.3105743307819165e+73,124
3813440.973111114058044245,26879.779985852585424618,33063648.2325860542401908309358192,2021-01-17 00:00:00,7654086.914480169302972477,53846.104120186290779117,132459043.2481380600729199310080615,412142760942.0546,0.007034948090061409,58585046494416.56,1.11%,0,1.11%,142.14745968243113,1,2.0,142.15449463052119,1.9944592319713026,2.025523951240765,4.0398249441311345,7.621963638013369e+36,6.946360707134966e+36,5.294490872630754e+73,125
3679450.498558677751568816,27364.688980424100391412,33518605.77828284287345557589874322,2021-01-18 00:00:00,7378101.295855392378225002,53842.085148832226751203,135248858.3830060855287336848165559,397252358208.15546,0.007297552986847405,54436378731903.02,7.08%,0,7.08%,137.0322355729831,1,2.0,137.03953312596994,1.9639427116900565,1.9999253618916404,3.927738838411186,1.4969099935642984e+37,1.3892202951046767e+37,2.0795377430045343e+74,126
3007770.951716258987578772,20078.889673886452490486,27378038.01545588037114084860893264,2021-01-19 00:00:00,7952622.494052721435723657,50169.345254130290654389,138096543.0089940776192097683384562,398977863579.8937,0.006308528449784819,63244204532913.32,-16.18%,-16.18%,0,158.5155726822647,1,2.0,158.52188121071447,2.0778684345957763,1.9317868190923584,4.013998853760193,3.1103820250582224e+37,2.683677454898811e+37,8.34726211677126e+74,127
2138803.060770597487951062,13466.31932770787470976,17815814.9114993264630565305667882,2021-01-20 00:00:00,7995622.682083598793939231,52262.106772618493825493,144188542.8210766156229889528307056,417868086324.6232,0.00653633980124227,63929982074249.71,-1.08%,-1.08%,0,152.99082214329556,1,2.0,152.9973584830968,2.0054070450424417,2.0417139491832597,4.094467537653535,6.237582025825136e+37,5.479301694775531e+37,3.4177593765405057e+75,128
3290492.519345425079128185,21343.473354236380337757,26692108.25753178646831804319456181,2021-01-21 00:00:00,7747045.464460303733643563,52546.251100087816320151,117346290.2447254324833269405169099,407078196259.3276,0.006782747221653027,60016713428414.97,6.12%,0,6.12%,147.4328863100827,1,2.0,147.43966905730434,1.9689108369032595,2.00543690916835,3.948526463187342,1.2281242846720098e+38,1.0988393855171543e+38,1.3495113343076859e+76,129
2505464.712298740214002248,17458.961473812527026968,20598051.82858830969069865909125156,2021-01-22 00:00:00,7664088.01764929764210987,54222.222220773923376023,133914117.3853925362812483445331082,415563883612.5509,0.007074843359824144,58738245142275.54,2.13%,0,2.13%,141.3458855751764,1,2.0,141.3529604185362,1.9892917309971168,2.031895160655587,4.042032241345217,2.443097484134778e+38,2.2327264297700646e+38,5.45476832333247e+76,130
2066354.371424026295205574,15299.994601535131463385,19068637.91649717630394063064549674,2021-01-23 00:00:00,7310954.200509125595231363,55181.317147637355066558,135537971.0815739337570905878639472,403428082390.14557,0.0075477585598600246,53450051321942.03,9.00%,0,9.00%,132.48966458971435,1,2.0,132.49721234827422,1.9539235697284587,2.017688226110659,3.94240858136122,4.773625757395242e+38,4.504945829473146e+38,2.1504925447243282e+77,131
4130964.296626974227607332,33552.938077326725911367,44280592.93422399624266756185986358,2021-01-24 00:00:00,6857925.029302388174364624,59103.286595264453159851,164857451.4342072763156545453856131,405325908455.6964,0.008618246239602978,47031135707532.164,12.01%,0,12.01%,116.03288792153003,1,2.0,116.04150616776964,1.9380341937889327,2.071074226755659,4.013812669327441,9.251449946183571e+38,9.330077200352227e+38,8.631674221308717e+77,132
4898853.099067832503233262,41258.108221691237750663,57961991.93427822797958401327186589,2021-01-25 00:00:00,6936772.628690216428255081,59819.866506562257753986,158143835.1542311744925129568619283,414956812634.6237,0.008623587611787888,48118814502145.78,-2.31%,-2.31%,0,115.96101820001974,1,2.0,115.96964178763153,2.011497296784513,2.0121241973598676,4.047382383784082,1.860926655808548e+39,1.8773274098064326e+39,3.4935686185888082e+78,133
5116490.215812597413994373,49328.261841081292568103,65363464.7526754620913072040194107,2021-01-26 00:00:00,6526410.929738616337577287,66324.913397857899775571,180667699.4162831028804482612799435,432863639713.747,0.01016254019428014,42594039623811.664,11.48%,0,11.48%,98.40059482006652,1,2.0,98.4107573602608,1.9408425616756761,2.108743921897285,4.092739955293139,3.6117656577500116e+39,3.9588027648404887e+39,1.4298267871856672e+79,134
4236693.467769380611336118,47432.490209118526022572,60316591.08250261342318373763421253,2021-01-27 00:00:00,6055162.699747908033587666,71765.444709137669327088,179011898.6217120312709258860144726,434551443933.59125,0.011851943253667724,36664995320418.375,13.92%,0,13.92%,84.37434930263761,1,2.0,84.38620124589129,1.9277936625407095,2.0820284721465683,4.013721293833471,6.96273894559265e+39,8.242340072010453e+39,5.738926222220611e+79,135
3175647.998320088808972348,35033.436795863024360017,45969162.68169918664736367380444272,2021-01-28 00:00:00,6468498.762355432364798162,68761.247788921294443252,183336466.9665329957969686723645486,444782046220.6525,0.010630170973996236,41841476238593.76,-14.12%,-14.12%,0,94.07186417285503,1,2.0,94.08249434382903,2.068261759939949,1.9581386706040456,4.049943333069995,1.4400766705613878e+40,1.6139644831273e+40,2.3242325992662934e+80,136
3691541.826256684784560277,40241.815462460512059908,54817424.87776398008995896157681804,2021-01-29 00:00:00,6279353.738383244469370217,71223.616202139619340159,197082089.4282725218153942585766618,447238280660.07886,0.01134250739320153,39430283371747.63,5.76%,0,5.76%,88.16392754563068,1,2.0,88.17527005302388,1.9707590538514208,2.0358104090952094,4.012091795649349,2.8380441367490647e+40,3.285725694660527e+40,9.325034542697057e+80,137
4624817.765638958421896747,57855.581802716613800224,78905147.23779429286586343219351826,2021-01-30 00:00:00,5685739.711771192697702307,80424.898236923000150179,221520929.079529851098919670304766,457275037720.83014,0.01414501934909529,32327636070011.97,18.01%,0,18.01%,70.69626243133838,1,2.0,70.71040745068748,1.9054657451477022,2.1291886389013053,4.057096016384097,5.407795885792624e+40,6.995929819617294e+40,3.7832560495820336e+81,138
4384473.70919360202707575,61600.359822638264023376,82802401.17739907654162925782255394,2021-01-31 00:00:00,5991737.299572498085228068,80322.364101994027423471,210972977.8950078576127390853065695,481270504979.7607,0.013405521651913027,35900915867088.336,-11.05%,-11.05%,0,74.59612732469053,1,2.0,74.60953284634245,2.0538184305496427,1.9987250946264559,4.105018436945894,1.1106630858891422e+41,1.398294049071462e+41,1.5530335835221336e+82,139
4551582.046322664781357283,65128.007690879829584776,86490935.19018387945071967102369624,2021-02-01 00:00:00,5790098.902575180457209013,86282.61960271876160002,236546135.0129577269032362143693424,499584901073.01373,0.014901752293789672,33525245301602.316,6.62%,0,6.62%,67.10620202811661,1,2.0,67.12110378041041,1.9663472567444331,2.0742041841940355,4.078605707517767,2.1839493121054216e+41,2.9003473673176467e+41,6.334211637720145e+82,140
4133599.88236090805756995,54992.07585886547758375,78502290.72273595442896049729467164,2021-02-02 00:00:00,6671219.705577330825222406,84008.377370815979770956,254346827.3947274407001623380660201,560438342549.7643,0.012592656377451125,44505172360083.28,-32.75%,-32.75%,0,79.41136246603511,1,2.0,79.42395512241256,2.1521771592900194,1.9736419426951297,4.247627109685239,4.700245826560439e+41,5.724247212523505e+41,2.6905369070863827e+83,141
1487504.096432133439813886,18474.048725281442117289,29213768.68693013258004215964526349,2021-02-03 00:00:00,6616042.492918390021957709,78778.794016569837228764,262148390.1096331777258855647485744,521203848754.491,0.011907238216938941,43772018268101.78,1.65%,0,1.65%,83.9825307750562,1,2.0,83.99443801327314,1.9917290667832734,1.9377492636101925,3.859471532470304,9.361616233787198e+41,1.1092155820790119e+42,1.0384050599960595e+84,142
2511704.615281772692698286,31563.099886470668204165,52053279.15158500122017878998750857,2021-02-04 00:00:00,6476118.199050798249071726,81204.258453818442651736,259309004.284678506726375890191877,525888376013.19824,0.012539032790618385,41940106928076.95,4.19%,0,4.19%,79.75096777386153,1,2.0,79.76350680665215,1.978850756473018,2.03078829103094,4.018626945943123,1.8525241366039883e+42,2.2525820163151258e+42,4.172962554903849e+84,143
1777256.626015172448473395,21973.30635856558360401,36950509.62984981225430609133389737,2021-02-05 00:00:00,6568052.663404685035617687,81097.794385027671786375,278742646.0062791964728594556889469,532654584406.8266,0.012347311835193015,43139315789257.38,-2.86%,-2.86%,0,80.98928846599166,1,2.0,81.00163577782686,2.0141959213109115,1.9986889349054113,4.02575110065573,3.7313465600777714e+42,4.502210750975963e+42,1.6799308598399318e+85,144
1573341.328201195684652481,18596.509628400696645932,31375522.65122575748083927100120211,2021-02-06 00:00:00,6888994.853301674199966543,79060.532204742740439516,265378762.1690037280861536649869918,544647599457.76404,0.011476352339971857,47458250088816.95,-10.01%,-10.01%,0,87.13570047139667,1,2.0,87.14717682373664,2.0488641316299407,1.9748789446650963,4.046258634035507,7.64502212962411e+42,8.89132121654726e+42,6.797434746210017e+85,145
1067372.002588969151252871,12222.499532928702280291,19620534.96005933795403481412203784,2021-02-07 00:00:00,7105626.249213342752977611,81819.004937935417100572,265017594.7459596746586558092918146,581375269171.51,0.01151467894149281,50489924393509.68,-6.39%,-6.39%,0,86.8456693478903,1,2.0,86.85718402683179,2.0314460092545783,2.034890642097489,4.13377047415843,1.5530449695887835e+43,1.809286633943488e+43,2.809903505390157e+86,146
1281689.144968364137133735,14708.507043743465320009,24596794.15006366042394682499403315,2021-02-08 00:00:00,7071019.784944483675069772,78244.813298243432883643,273435390.8379636535782376554067635,553270622901.1666,0.011065562772832455,49999320799076.336,0.97%,0,0.97%,90.37046018618624,1,2.0,90.38152574895906,1.9951297094647091,1.956315874992574,3.9031039232951326,3.098526158961298e+43,3.5395361643955233e+43,1.0967345395969066e+87,147
874525.792166417394782709,9620.93668599467733646,16852284.0348234369109294183192903,2021-02-09 00:00:00,6933708.445090331682557268,76690.130715911790508502,271526952.519980123620853306867174,531747006999.999,0.011060478144306033,48076312801516.99,3.85%,0,3.85%,90.4120045221375,1,2.0,90.4230650002818,1.9805811121973504,1.9801305349607556,3.9218091372285078,6.136882386088151e+43,7.008743638717449e+43,4.301183538505249e+87,148
2408124.348557783316569864,28383.371107285362413181,50538310.58829267767095823530781631,2021-02-10 00:00:00,6684828.217173826584010901,79484.546293205430442166,277595557.8702381735624612972333619,531340537890.079,0.011890290028546082,44686928293123.41,7.05%,0,7.05%,84.10223784274484,1,2.0,84.11412813277339,1.9641057552552943,2.0364377469591908,3.9997790990216715,1.205348601384058e+44,1.4272870104644322e+44,1.7203784018369368e+88,149
946376.329309269409348685,11150.796784229351676845,19765219.3324933872460202399122811,2021-02-11 00:00:00,6602761.311158086826591711,79739.820155536151055119,284144136.8102092819490518883920469,526502999481.6779,0.012076738261124606,43596456932126.06,2.44%,0,2.44%,82.8038149356131,1,2.0,82.81589167387423,1.9877234083884305,2.003211616273043,3.98183062162155,2.3958996302393478e+44,2.859157919117975e+44,6.85025540121066e+88,150
1614737.50419493206317244,20401.958173672332149791,36371642.26519992036041875835093209,2021-02-12 00:00:00,6529878.238694845179415791,80732.216227120272056976,297135849.3080754367366127318115292,527171541903.07947,0.01236351020279615,42639309812180.484,2.20%,0,2.20%,80.88317828814009,1,2.0,80.89554179834289,1.9889617284301833,2.012445426508969,4.0026769338806965,4.7653526697060906e+44,5.75389927799587e+44,2.7419359285617567e+89,151
896671.147594527801130252,10945.226154250321184847,19889723.20355125241662333597750898,2021-02-13 00:00:00,6556911.286942795652094905,79092.627585283884959176,286437930.6359010942319476395739547,518603342527.9111,0.01206248248970307,42993085624837.83,-0.83%,-0.83%,0,82.9016747467723,1,2.0,82.913737229262,2.0041399008158773,1.9796910239993437,3.9675777724841272,9.550433426817441e+44,1.1390942753644728e+45,1.087884404373725e+90,152
767362.462491544513845711,9146.301982974457309051,16663521.48509335521295190782220997,2021-02-14 00:00:00,6611589.857797258425050138,76796.643003853062608808,277456601.6947014340574857257250971,507747905997.15173,0.011615457802979769,43713120447727.58,-1.67%,-1.67%,0,86.09217277199916,1,2.0,86.10378822980213,2.0083390743692613,1.9709709406359637,3.9583779545255435,1.9180508628239792e+45,2.2451217153881562e+45,4.306257643345106e+90,153
1939706.635347830172104868,21693.073152369844406914,38248794.87384340821795014820538336,2021-02-15 00:00:00,6678129.774928594832591553,75353.091648444368339043,267781409.5601875784141032636395335,503217724970.3996,0.01128356204327432,44597417290787.84,-2.02%,-2.02%,0,88.62449607356571,1,2.0,88.63577963560898,2.0100641326159794,1.9812029367568025,3.9823449626082934,3.855405243895613e+45,4.448041735903485e+45,1.714900343366884e+91,154
1203446.294239652935197758,13867.84655923459555294,24699523.2369324989138186917973046,2021-02-16 00:00:00,6607149.627224918577156793,75724.258671284623021263,269301585.2519364090301010686241077,500321507451.8615,0.011460957136381626,43654426196538.375,2.11%,0,2.11%,87.25274757599462,1,2.0,87.264208533131,1.9893712536150234,2.0049257039720665,3.9885415611158934,7.669832363242551e+45,8.917993208653427e+45,6.839951292690734e+91,155
1076594.040543505895648484,12219.289809023725953802,22035862.81958046817054952943723013,2021-02-17 00:00:00,6522978.717998174787847635,76113.590716877236598405,280815675.7362572957961637614831598,496487332396.6137,0.011668532737484631,42549251355457.12,2.53%,0,2.53%,85.70057799876975,1,2.0,85.71224653150723,1.9872606321975947,2.005141444134603,3.984738653916529,1.5241955911026963e+46,1.7881837781181914e+46,2.7255418306891096e+92,156
914571.741257148610117788,10243.627547100589654133,19536756.25739665151934553050570295,2021-02-18 00:00:00,6728303.240443491422902708,73553.472689554736921529,284369458.5775774017563062939980807,494890068643.003,0.010931949714666324,45270064495362.39,-6.39%,-6.39%,0,91.4749908388618,1,2.0,91.48592278857646,2.0314771105842775,1.9663645085823704,3.9946244902503865,3.0963684553786004e+46,3.516221116114344e+46,1.088751614607259e+93,157
